LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
-73.5243923,41.0371529,73,IROQUOIS RD,,,,,,,6957b60b4e209fe9
-73.5290968,41.0371147,28,NELSON ST,,,,,,,d8e2889402c401a2
-73.5258078,41.0371704,33,PONUS AVE,,,,,,,2ad902b82c732900
-73.5245456,41.0371237,69,IROQUOIS RD,,,,,,,240e4cf71bf9f4b9
-73.5263117,41.0371085,30,IROQUOIS RD,,,,,,,004fc9ad8b23f61c
-73.5261251,41.0371154,32,IROQUOIS RD,,,,,,,7195b3f52c619641
-73.5246913,41.037101,67,IROQUOIS RD,,,,,,,f974a5070e5318c2
-73.5295404,41.0370899,102,HARBOR DR,,,,,,,478401d123fd9a52
-73.5249183,41.0364868,1170,SHIPPAN AVE,,,,,,,b30dd34a7b989fa8
-73.5267035,41.0370844,41,MOHEGAN AVE,,,,,,,95f49cc7f88e5203
-73.5248722,41.0370325,61,IROQUOIS RD,,,,,,,e5f3356ace40c7d2
-73.5507627,41.0368332,430,FAIRFIELD AVE,,,,,,,d9e9aed539437db0
-73.5273235,41.0370518,1108,SHIPPAN AVE,,,,,,,d464b200bb172188
-73.5279191,41.0370164,1113,SHIPPAN AVE,,,,,,,c953e55b48254c0b
-73.5291283,41.0369781,24,NELSON ST,,,,,,,f012fc393fb039d0
-73.5251162,41.0369797,49,IROQUOIS RD,,,,,,,a6c3fb8bf4325197
-73.5497435,41.0364667,49,LIBERTY PL,,,,,,,012a3b0cef532f2d
-73.5267666,41.0369728,43,MOHEGAN AVE,,,,,,,ebf98b7591c082b0
-73.5253224,41.0368352,47,IROQUOIS RD,,,,,,,68f09d1e8e4d92e8
-73.5273498,41.0369608,1114,SHIPPAN AVE,,,,,,,e668318e0729c3e5
-73.5295796,41.0369558,106,HARBOR DR,,,,,,,904f8c42549c8256
-73.5285016,41.0368989,19,NELSON ST,,,,,,,c5ed3748f1830459
-73.5255847,41.0368617,45,IROQUOIS RD,,,,,,,c97a8a436fd66fb0
-73.5492309,41.0366724,70,CARLISLE PL,,,,,,,bd082b12ef7a80b0
-73.5279529,41.0368606,1123,SHIPPAN AVE,,,,,,,6dc5178021015df6
-73.529151,41.0368478,20,NELSON ST,,,,,,,ac3fbeefab4cd95f
-73.5257119,41.0368515,43,IROQUOIS RD,,,,,,,21290a2463582bae
-73.5258545,41.0368217,41,IROQUOIS RD,,,,,,,5305dd919e8e9b3a
-73.5273663,41.0368353,1124,SHIPPAN AVE,,,,,,,4a07dda2c2398d9b
-73.5259876,41.036793,37,IROQUOIS RD,,,,,,,ddfb2897a3e87787
-73.5286195,41.0367996,17,NELSON ST,,,,,,,b9d7bf7bbd723be6
-73.5502993,41.0362922,432,FAIRFIELD AVE,,,,,,,567c83d8f181a93a
-73.5261257,41.0367636,33,IROQUOIS RD,,,,,,,61f6bb0ad7272470
-73.5296359,41.036808,110,HARBOR DR,,,,,,,752138d52e590d49
-73.5262861,41.0367303,29,IROQUOIS RD,,,,,,,d8fba34cff95376d
-73.527981,41.036728,1133,SHIPPAN AVE,,,,,,,f1078aa6863a1702
-73.5291721,41.0367003,16,NELSON ST,,,,,,,1581b3b37dc4e66a
-73.5264954,41.0366865,27,IROQUOIS RD,,,,,,,10c9644a79d676b8
-73.5286496,41.0366716,15,NELSON ST,,,,,,,938ad847cadf12b7
-73.5266868,41.0366443,25,IROQUOIS RD,,,,,,,e89c5d51a07c3852
-73.5296929,41.0366754,114,HARBOR DR,,,,,,,1802db8ccd2d5ebc
-73.5268285,41.0366149,23,IROQUOIS RD,,,,,,,855b185cef76025a
-73.5280087,41.0365976,1143,SHIPPAN AVE,,,,,,,6e795b8ec3934a84
-73.5269679,41.0365844,9,IROQUOIS RD,,,,,,,22f52450667a3ee0
-73.5291386,41.0365926,14,NELSON ST,,,,,,,13b33bbdfeeccada
-73.527422,41.0365361,1152,SHIPPAN AVE,,,,,,,d9a7f6757e067804
-73.5286791,41.0365367,13,NELSON ST,,,,,,,f99f59c4e404ef89
-73.5297566,41.0365574,118,HARBOR DR,,,,,,,e832e90cd838df15
-73.5493489,41.036411,68,CARLISLE PL,,,,,,,cc7fc0535ed5d1f4
-73.528037,41.0364641,1155,SHIPPAN AVE,,,,,,,ba027e450e027c63
-73.5292711,41.0364562,10,NELSON ST,,,,,,,d76b2bc099dd8f52
-73.5274154,41.0363732,1164,SHIPPAN AVE,,,,,,,294161407370855c
-73.5487763,41.0362596,24,BURLEY AVE,,,,,,,c2ec02ca8f7c92bc
-73.5486274,41.0362486,22,BURLEY AVE,,,,,,,64fd8e48c627e640
-73.5494352,41.0363138,64,CARLISLE PL,,,,,,,c1dc335c75c2197b
-73.5536823,41.0356979,1,BARRY PL,,,,,,,e5da235913bf8dcb
-73.5484865,41.036238,18,BURLEY AVE,,,,,,,af11508aaa5c0375
-73.5298169,41.0364097,122,HARBOR DR,,,,,,,74063960eba9b50b
-73.5285837,41.0363762,17,WALLACE ST,,,,,,,0da1451011cd60f1
-73.5478183,41.0361733,81,SOUTHFIELD AVE,,,,,,,ea2f89dd808b21c6
-73.5292822,41.036319,2,NELSON ST,,,,,,,81d0792b57b9492a
-73.5280423,41.0363111,1165,SHIPPAN AVE,,,,,,,a7e553e4372198d7
-73.547314,41.0348462,150,SOUTHFIELD AVE,,,,,,,f66f294e950fcd88
-73.5245023,41.0362916,68,LANELL DR,,,,,,,0dcd4967d0732929
-73.5493036,41.0361691,60,CARLISLE PL,,,,,,,589d774d4694ff33
-73.5489652,41.0360509,57,CARLISLE PL,,,,,,,a93c77b829dbe115
-73.5231299,41.0361853,2,OCEAN DR N,,,,,,,8611a776025691b4
-73.524751,41.0361852,58,LANELL DR,,,,,,,d2d49da9060845c6
-73.5294458,41.0361947,35,WALLACE ST,,,,,,,a9501da23a666711
-73.5249881,41.0361326,54,LANELL DR,,,,,,,f87be4f25f2b2de9
-73.5493214,41.0360518,56,CARLISLE PL,,,,,,,cb9c3b7df3e7b8e7
-73.5488341,41.0359197,23,MC CLURG AVE,,,,,,,b1fc25354d312dc3
-73.5486874,41.0359091,21,MC CLURG AVE,,,,,,,8758ec67aeef9d9e
-73.5252326,41.0360681,48,LANELL DR,,,,,,,2760ddffc2758699
-73.5529397,41.0358938,31,MELROSE PL,,,,,,,f73297ec29049d04
-73.5485455,41.0358989,19,MC CLURG AVE,,,,,,,b3fb239be24e0434
-73.5482485,41.0358787,15,MC CLURG AVE,,,,,,,4f2512b4d00d2f9f
-73.5528418,41.0357364,29,MELROSE PL,,,,,,,ef54f19b799c6a69
-73.5526582,41.0358678,27,MELROSE PL,,,,,,,da40a9ecf2072ffe
-73.5272794,41.0359424,1216,SHIPPAN AVE,,,,,,,8a2be002f27c2a14
-73.5525444,41.0357257,25,MELROSE PL,,,,,,,df12cfc9308178eb
-73.52549,41.0360266,42,LANELL DR,,,,,,,c78937efd43365e6
-73.5238407,41.0358334,76,AULDWOOD RD,,,,,,,ca4219f8663568b5
-73.5522303,41.0357144,15,MELROSE PL,,,,,,,d46a780986fd7099
-73.5282569,41.0360101,12,WALLACE ST,,,,,,,7bd179797ee08405
-73.5284942,41.0360147,16,WALLACE ST,,,,,,,075618af86b20c59
-73.5518494,41.0358972,457,FAIRFIELD AVE,,,,,,,629571826fc63e0c
-73.5278864,41.0359702,1189,SHIPPAN AVE,,,,,,,559ce3512996e526
-73.5257292,41.0359673,36,LANELL DR,,,,,,,7fae3bddbf09cdd2
-73.5231774,41.035985,6,OCEAN DR N,,,,,,,9855e063b5d6570c
-73.5286708,41.0359852,20,WALLACE ST,,,,,,,b8338c64ed62ee73
-73.5288475,41.0359459,26,WALLACE ST,,,,,,,51f26e06b8aa19b7
-73.5259421,41.0359023,30,LANELL DR,,,,,,,5dcc5a3833ca1c6e
-73.5512511,41.035829,456,FAIRFIELD AVE,,,,,,,d6d244709aa41dca
-73.5290185,41.0359029,30,WALLACE ST,,,,,,,bdd98858aab97689
-73.5262102,41.0358407,24,LANELL DR,,,,,,,fe0cc8ddf4cf8f82
-73.5504859,41.0357723,100,NOBLE ST,,,,,,,298424b52b282fc6
-73.5518488,41.0357467,463,FAIRFIELD AVE,,,,,,,6334a4fe7c8f2470
-73.5242609,41.0357778,66,AULDWOOD RD,,,,,,,b59b2aea920f756f
-73.5291691,41.0358076,32,WALLACE ST,,,,,,,9396b5f37b4bb8f6
-73.5265301,41.0357464,16,LANELL DR,,,,,,,865b2eb8ed8f6bd2
-73.5244557,41.0357343,60,AULDWOOD RD,,,,,,,bc964b730e5e940d
-73.5512733,41.0356938,458,FAIRFIELD AVE,,,,,,,8a1e71cbdf29cb93
-73.5500513,41.0356879,97,NOBLE ST,,,,,,,349fe4600276c603
-73.5496887,41.035656,44,LIBERTY PL,,,,,,,3d1162fd46fd0775
-73.527049,41.0356393,1226,SHIPPAN AVE,,,,,,,08c4a6268b798f63
-73.5494134,41.0356652,42,CARLISLE PL,,,,,,,03f52d732de6b654
-73.5246384,41.0356734,58,AULDWOOD RD,,,,,,,614ea30a6f82dab0
-73.523251,41.0357801,10,OCEAN DR N,,,,,,,b3c43fe0fc1a2700
-73.5505071,41.0356317,94,NOBLE ST,,,,,,,40ba232b8c97f9a9
-73.5272021,41.0357475,1222,SHIPPAN AVE,,,,,,,7d8584e12e752dad
-73.5516556,41.035619,467,FAIRFIELD AVE,,,,,,,c44bd43265bf8c9b
-73.5278088,41.0357247,1205,SHIPPAN AVE,,,,,,,89aefd63faa9b30a
-73.5490296,41.035595,30,MC CLURG AVE,,,,,,,fc52d4e43c5732bf
-73.5488775,41.0355832,26,MC CLURG AVE,,,,,,,beb65eaabc6819bb
-73.5249064,41.0356148,50,AULDWOOD RD,,,,,,,f442c1902f8361d4
-73.5486974,41.0355707,20,MC CLURG AVE,,,,,,,5ffa6906513e3ac9
-73.5484836,41.0355545,16,MC CLURG AVE,,,,,,,be47ba19bb95bbb1
-73.5500407,41.0355633,93,NOBLE ST,,,,,,,32cdf74a64639992
-73.5251308,41.0355803,46,AULDWOOD RD,,,,,,,49d64f0884d82d71
-73.5511456,41.0355568,466,FAIRFIELD AVE,,,,,,,788f95be0877be6a
-73.5483026,41.0355407,14,MC CLURG AVE,,,,,,,f016039c6a362642
-73.5280115,41.035559,9,MITCHELL ST,,,,,,,96f9311d5757ccfc
-73.5479416,41.0355606,135,SOUTHFIELD AVE,,,,,,,dee9944d45178e73
-73.5232396,41.0356397,14,OCEAN DR N,,,,,,,dec30af4958f31d4
-73.5533619,41.0354215,8,MELROSE PL,,,,,,,36474bf95695d248
-73.5253398,41.0355317,40,AULDWOOD RD,,,,,,,2131d46f935df9b4
-73.5505297,41.0354957,90,NOBLE ST,,,,,,,9948d5a8dbcec0a5
-73.5282549,41.0355154,15,MITCHELL ST,,,,,,,ea22e14cd81d7d3b
-73.5531904,41.0354955,34,MELROSE PL,,,,,,,446d3e43a76875da
-73.5530196,41.0354692,32,MELROSE PL,,,,,,,8d29a28e5c1a90f3
-73.5284497,41.035481,21,MITCHELL ST,,,,,,,3c2075f65862d206
-73.525552,41.0354918,36,AULDWOOD RD,,,,,,,7c3f332ae888062e
-73.5528747,41.0354557,28,MELROSE PL,,,,,,,337d462d589e492a
-73.5494821,41.0354198,38,CARLISLE PL,,,,,,,c6ba4e134d7e9c7e
-73.5277596,41.0356064,1215,SHIPPAN AVE,,,,,,,894deaefc975b310
-73.5527318,41.0354423,26,MELROSE PL,,,,,,,60cde52448fd274b
-73.5285841,41.0354346,23,MITCHELL ST,,,,,,,7919724be0cf8701
-73.5525884,41.0354289,22,MELROSE PL,,,,,,,cd2b9e9eea254f89
-73.5500548,41.0354594,91,NOBLE ST,,,,,,,e187a298358fadff
-73.5513401,41.0354319,472,FAIRFIELD AVE,,,,,,,270382d486228c9b
-73.5479554,41.0354485,139,SOUTHFIELD AVE,,,,,,,636fc386ff1cc35d
-73.5257619,41.0354432,32,AULDWOOD RD,,,,,,,f2dcc1b224a19e49
-73.5524435,41.0354151,18,MELROSE PL,,,,,,,05245387e774ed80
-73.5523108,41.0353225,16,MELROSE PL,,,,,,,4711f8ac57415e9d
-73.5287927,41.0354045,25,MITCHELL ST,,,,,,,cb92fa363e0e92af
-73.5519353,41.0353696,475,FAIRFIELD AVE,,,,,,,d1defb6e7df089df
-73.5289463,41.0353711,31,MITCHELL ST,,,,,,,5c377c3f1d3b306c
-73.550552,41.0353597,86,NOBLE ST,,,,,,,f8e7e734e4df2a55
-73.5259765,41.0354514,26,AULDWOOD RD,,,,,,,a9c5ca33156b8df3
-73.5291828,41.0353411,37,MITCHELL ST,,,,,,,05a5875828da7945
-73.5239323,41.0354928,69,AULDWOOD RD,,,,,,,48712aaff0a850ef
-73.5479692,41.0353344,143,SOUTHFIELD AVE,,,,,,,1f31f0104ffa8c8d
-73.529407,41.03531,43,MITCHELL ST,,,,,,,12292e823ee018f6
-73.5261885,41.0353367,22,AULDWOOD RD,,,,,,,d0674828761f77cb
-73.5500758,41.0353247,87,NOBLE ST,,,,,,,05c16c31c9c4c59a
-73.5513616,41.0353007,474,FAIRFIELD AVE,,,,,,,de694d595a149af3
-73.5296115,41.0352809,47,MITCHELL ST,,,,,,,a08e0a33ca96e72b
-73.5298028,41.0352525,57,MITCHELL ST,,,,,,,8557409323e1510f
-73.5490256,41.0351284,27,WELLS AVE,,,,,,,87e979cfdabd8437
-73.5300013,41.0352236,59,MITCHELL ST,,,,,,,45889bf94409c3a8
-73.5264047,41.0352853,16,AULDWOOD RD,,,,,,,b889349f5d6cd315
-73.5269682,41.0353207,1242,SHIPPAN AVE,,,,,,,6710a9834f0f5901
-73.549478,41.0352612,32,CARLISLE PL,,,,,,,354ad7c0a24a40f2
-73.548668,41.0351034,19,WELLS AVE,,,,,,,24a87eb57f726721
-73.5505742,41.0352257,82,NOBLE ST,,,,,,,c82b9cd916057d19
-73.5485335,41.0350869,17,WELLS AVE,,,,,,,78503abcfa7d69d3
-73.5232944,41.0353723,22,OCEAN DR N,,,,,,,2472e3d58d76d150
-73.5483893,41.0350764,15,WELLS AVE,,,,,,,e1e1d8836f042e9b
-73.5243724,41.0352893,59,AULDWOOD RD,,,,,,,f7605ad324749f95
-73.5518928,41.0351477,479,FAIRFIELD AVE,,,,,,,f54f539d43c9a317
-73.5479825,41.0352245,147,SOUTHFIELD AVE,,,,,,,70ebdb19df898e20
-73.5239606,41.0352767,11,OCEAN DR N,,,,,,,924624d0557bf391
-73.5513699,41.0351304,480,FAIRFIELD AVE,,,,,,,4e4df34103ff65be
-73.550097,41.0351901,83,NOBLE ST,,,,,,,76fd491301a65a5e
-73.5276107,41.0352712,1239,SHIPPAN AVE,,,,,,,c83c7fcc18a38c82
-73.5246992,41.0352201,51,AULDWOOD RD,,,,,,,66434eb41f092018
-73.5529176,41.034405,535,FAIRFIELD AVE,,,,,,,87e4e48a68b92b50
-73.5494944,41.0351523,30,CARLISLE PL,,,,,,,3915291a3743d55b
-73.5268737,41.0351671,1262,SHIPPAN AVE,,,,,,,dd38afb3734aec26
-73.5505965,41.0350911,78,NOBLE ST,,,,,,,490dfff22e6f1828
-73.5248456,41.0351933,43,AULDWOOD RD,,,,,,,63490f8ff05ef47d
-73.5479959,41.0351137,149,SOUTHFIELD AVE,,,,,,,a0800d3b26b75da0
-73.5279108,41.0351915,8,MITCHELL ST,,,,,,,4e5b8702364cec6b
-73.5233156,41.0352294,26,OCEAN DR N,,,,,,,25a56bfe888c3a72
-73.5250113,41.0351575,41,AULDWOOD RD,,,,,,,171e6da04e0f7728
-73.552143,41.035054,485,FAIRFIELD AVE,,,,,,,b448fc8fa6b3af93
-73.5281132,41.0351219,14,MITCHELL ST,,,,,,,2151f04457d2042c
-73.5495105,41.0350455,24,CARLISLE PL,,,,,,,1583c0c4e7eaac65
-73.550118,41.0350541,79,NOBLE ST,,,,,,,e02f2fe524dc6cc2
-73.5252027,41.0351182,39,AULDWOOD RD,,,,,,,b776c64b510b1007
-73.5276345,41.0351402,1249,SHIPPAN AVE,,,,,,,c54fb87604903aa0
-73.5283544,41.0350674,22,MITCHELL ST,,,,,,,9694c30406a6a338
-73.5480419,41.0349975,151,SOUTHFIELD AVE,,,,,,,cb833b1f433b979a
-73.5506187,41.0349576,76,NOBLE ST,,,,,,,aaa1033de89e10f0
-73.5285651,41.0350372,28,MITCHELL ST,,,,,,,1eaa42551fd92d96
-73.5256244,41.0350295,33,AULDWOOD RD,,,,,,,32f2102479fa83dd
-73.5232998,41.035075,20,OCEAN DR N,,,,,,,4aee2c988b50ca48
-73.5495126,41.0349442,22,CARLISLE PL,,,,,,,d3b3425893498d52
-73.5287787,41.0350116,30,MITCHELL ST,,,,,,,be0fda9b193f0c17
-73.5500969,41.0348862,75,NOBLE ST,,,,,,,44289488bf92cb77
-73.551428,41.0348932,482,FAIRFIELD AVE,,,,,,,ee089c46679d1d91
-73.5289927,41.0349695,36,MITCHELL ST,,,,,,,14ed91c3d99ee6f5
-73.5259226,41.0350083,23,AULDWOOD RD,,,,,,,a7c88106d0a9a381
-73.5240791,41.0348867,60,LANARK RD,,,,,,,b9a5b37a9477f67d
-73.5291922,41.034914,40,MITCHELL ST,,,,,,,240fdbcf3fa8e456
-73.5506404,41.0348268,72,NOBLE ST,,,,,,,bf908abd1731b460
-73.552352,41.0343277,515,FAIRFIELD AVE,,,,,,,67acaff83bc0b6be
-73.5495287,41.0348358,20,CARLISLE PL,,,,,,,5198eee79a34a2cb
-73.5262739,41.0348966,15,AULDWOOD RD,,,,,,,11300cec64e93a69
-73.5243685,41.0348382,54,LANARK RD,,,,,,,ae035ea41893d4bb
-73.5293798,41.0348676,46,MITCHELL ST,,,,,,,30dc2a7cc026da6e
-73.5519138,41.034732,491,FAIRFIELD AVE,,,,,,,0157da03795550c0
-73.5490897,41.0348132,21,CARLISLE PL,,,,,,,19738d258c1a4f6e
-73.548884,41.034721,24,WELLS AVE,,,,,,,0d00e150bcc6c452
-73.5246211,41.0347983,52,LANARK RD,,,,,,,d1eb27a0eb135542
-73.5487361,41.03471,20,WELLS AVE,,,,,,,fa14b3dbfba29169
-73.5296359,41.0348552,52,MITCHELL ST,,,,,,,ae48142a06f7bdeb
-73.5501869,41.0347792,71,NOBLE ST,,,,,,,e3922f67fad70ef1
-73.5514503,41.0347565,490,FAIRFIELD AVE,,,,,,,c7b04cde6c1d7ac8
-73.526485,41.0348345,5,AULDWOOD RD,,,,,,,1f1169fe8de5692a
-73.5274302,41.0348555,1273,SHIPPAN AVE,,,,,,,20518ae1276db489
-73.5485881,41.0346992,16,WELLS AVE,,,,,,,2043f10b4faa9b28
-73.5484484,41.034689,14,WELLS AVE,,,,,,,6fb69d49fa42c1b9
-73.5483067,41.0346785,10,WELLS AVE,,,,,,,3bfb77b8fd3df3d9
-73.5298145,41.0347742,56,MITCHELL ST,,,,,,,b452e415bf42137c
-73.5480229,41.0347598,4,WELLS AVE,,,,,,,4401683352bff97f
-73.5495442,41.0347331,18,CARLISLE PL,,,,,,,57cf77c7fc43ca7d
-73.5506622,41.0346947,68,NOBLE ST,,,,,,,78a2a17e273fcb5d
-73.5267822,41.0348175,3,AULDWOOD RD,,,,,,,f97c829e08964753
-73.5248793,41.0347425,50,LANARK RD,,,,,,,e54b375a04d6e228
-73.5300229,41.0347334,60,MITCHELL ST,,,,,,,6b7095e9af261cb8
-73.525208,41.0346793,34,LANARK RD,,,,,,,061a03f8f974516e
-73.5302329,41.0346942,66,MITCHELL ST,,,,,,,006e6b4aa0d9775e
-73.5491191,41.0346439,19,CARLISLE PL,,,,,,,193514df63b00d63
-73.550208,41.0346357,67,NOBLE ST,,,,,,,1c5fa9de50edd520
-73.5521316,41.034448,511,FAIRFIELD AVE,,,,,,,28c084d1d7f21b7a
-73.5514892,41.034618,494,FAIRFIELD AVE,,,,,,,ed0e1227dc19eec5
-73.530569,41.0346322,74,MITCHELL ST,,,,,,,09b0955a9b42729a
-73.5479751,41.0346359,163,SOUTHFIELD AVE,,,,,,,74dafd0ef1c77290
-73.5495679,41.034576,14,CARLISLE PL,,,,,,,63389cabd33a6852
-73.5519354,41.0345977,497,FAIRFIELD AVE,,,,,,,1503fad8a5dfbf57
-73.5254171,41.034633,30,LANARK RD,,,,,,,2747dda48c0f2f0d
-73.5510368,41.0343614,71,CONGRESS ST,,,,,,,acc81b91c5fcac5f
-73.5255838,41.0345979,26,LANARK RD,,,,,,,8c665867b9e5bfcf
-73.5273459,41.0345489,1295,SHIPPAN AVE,,,,,,,48f47c8daaa18849
-73.5508393,41.0343472,67,CONGRESS ST,,,,,,,8802fe468c414ae4
-73.5506543,41.0343365,63,CONGRESS ST,,,,,,,672ef9b58c540d65
-73.5257608,41.0345616,22,LANARK RD,,,,,,,4362a0555376bb20
-73.5259237,41.0345215,18,LANARK RD,,,,,,,5d6c31c02eebb48e
-73.5266093,41.0345983,1304,SHIPPAN AVE,,,,,,,09528937532e6930
-73.5503051,41.0343422,51,CONGRESS ST,,,,,,,64ec715a86c69352
-73.5515109,41.0344842,498,FAIRFIELD AVE,,,,,,,3620461beb003fd6
-73.5479882,41.0345177,167,SOUTHFIELD AVE,,,,,,,50eac940b179236f
-73.5233028,41.0346507,40,OCEAN DR N,,,,,,,7b750056c5c7a56f
-73.550128,41.0343299,47,CONGRESS ST,,,,,,,0c49d859c8e429a3
-73.5261188,41.0344952,14,LANARK RD,,,,,,,0e58259ce9a4acfc
-73.5313873,41.0344299,89,MITCHELL ST,,,,,,,599008ef69dab682
-73.5492571,41.0342483,29,CONGRESS ST,,,,,,,ee22603e1b4251c6
-73.5277243,41.0344778,15,DOWNS AVE,,,,,,,685782f4229c82cd
-73.5499493,41.0343176,45,CONGRESS ST,,,,,,,7699ef8ad9ef5085
-73.5491136,41.0342393,27,CONGRESS ST,,,,,,,6867c09f24b8b5e1
-73.5489696,41.0342304,23,CONGRESS ST,,,,,,,9517ddee10789d27
-73.5488189,41.0342213,21,CONGRESS ST,,,,,,,5c7536d43ff79599
-73.5279427,41.034437,21,DOWNS AVE,,,,,,,25ed020143a3d5b9
-73.5519288,41.0343768,509,FAIRFIELD AVE,,,,,,,4eb3999e6a031dce
-73.5486747,41.0342117,17,CONGRESS ST,,,,,,,ac8881718de533f3
-73.5485325,41.0342034,15,CONGRESS ST,,,,,,,77994894bf5009b5
-73.5240873,41.0345852,59,LANARK RD,,,,,,,fdffe82df323d29b
-73.548387,41.0341943,11,CONGRESS ST,,,,,,,0f05acdf7894dba4
-73.5497791,41.0342742,43,CONGRESS ST,,,,,,,e31d509295c2c0f6
-73.5281783,41.0344011,23,DOWNS AVE,,,,,,,6c29586f78705167
-73.5480002,41.0344072,171,SOUTHFIELD AVE,,,,,,,07c044d2bde96154
-73.549602,41.0342622,31,CONGRESS ST,,,,,,,a2199cd32622ed19
-73.5265816,41.0344799,1314,SHIPPAN AVE,,,,,,,9ddf1c162f3cefa6
-73.5308797,41.0343074,82,MITCHELL ST,,,,,,,400796a1d565894d
-73.5515317,41.0343547,502,FAIRFIELD AVE,,,,,,,0178e12310e13dfe
-73.5233064,41.0345167,42,OCEAN DR N,,,,,,,d1ce9c3ccf23ed64
-73.5285385,41.0344771,35,DOWNS AVE,,,,,,,6a3a076f8c38d1f7
-73.5313553,41.0341702,86,MITCHELL ST,,,,,,,a9c267aaab95dee2
-73.5243712,41.0344409,51,LANARK RD,,,,,,,2e08b10b81d4e67f
-73.5245259,41.0343865,47,LANARK RD,,,,,,,dfa69a7c71dabb46
-73.528773,41.0343,39,DOWNS AVE,,,,,,,b5b7387d64aec1a2
-73.5239731,41.034449,37,OCEAN DR N,,,,,,,7468ad216b080aaf
-73.5480126,41.0342942,173,SOUTHFIELD AVE,,,,,,,a184b921228afb49
-73.5247165,41.0343742,43,LANARK RD,,,,,,,ee903488e101ba9e
-73.5265134,41.0343445,1326,SHIPPAN AVE,,,,,,,1644e2d4686b758c
-73.5289907,41.0342546,45,DOWNS AVE,,,,,,,f05036aebb4a6e2d
-73.5248724,41.0343162,39,LANARK RD,,,,,,,9eb6c20be46713ba
-73.5233092,41.0343726,46,OCEAN DR N,,,,,,,db4a07a254670744
-73.5292918,41.0341988,53,DOWNS AVE,,,,,,,228618fba09bde7d
-73.525048,41.03428,33,LANARK RD,,,,,,,2a9ae5fb2780544a
-73.5480259,41.0341722,185,SOUTHFIELD AVE,,,,,,,f43d4493a6f4144e
-73.5295425,41.0341501,57,DOWNS AVE,,,,,,,903fbe3abc5fc15b
-73.5239272,41.0343052,41,OCEAN DR N,,,,,,,ec541ed5834433b1
-73.5254037,41.0342088,27,LANARK RD,,,,,,,f8c210f7b2a34b27
-73.5297901,41.0340997,63,DOWNS AVE,,,,,,,00b20a8e18bb100b
-73.5517767,41.034015,504,FAIRFIELD AVE,,,,,,,eb1135fd1d4f0f7d
-73.5516613,41.0340298,82,CONGRESS ST,,,,,,,a10db180149e710c
-73.5232641,41.0342374,48,OCEAN DR N,,,,,,,77cb4ad2e9a5f007
-73.5257641,41.0341381,19,LANARK RD,,,,,,,87cfc7c9e81e9c38
-73.551927,41.0339908,508,FAIRFIELD AVE,,,,,,,e62a3597db4e2f77
-73.5300408,41.0340529,69,DOWNS AVE,,,,,,,3abe8f2366810039
-73.5512821,41.0339945,76,CONGRESS ST,,,,,,,637f2e1d4f5197b1
-73.5520901,41.0339751,516,FAIRFIELD AVE,,,,,,,e74773e5fe5754ea
-73.5511089,41.033987,72,CONGRESS ST,,,,,,,035c4bde52361310
-73.5270496,41.0340183,1335,SHIPPAN AVE,,,,,,,325d288a6bdce3e7
-73.5522204,41.033947,518,FAIRFIELD AVE,,,,,,,f66ffc794370b16e
-73.55088,41.0340035,68,CONGRESS ST,,,,,,,5cf22efc753957f9
-73.5259192,41.034106,15,LANARK RD,,,,,,,72204471110f29cf
-73.5507431,41.0339713,62,CONGRESS ST,,,,,,,be3e373c1ebcd524
-73.5238799,41.0341796,45,OCEAN DR N,,,,,,,1500a86c48c3dad5
-73.5303014,41.0339996,75,DOWNS AVE,,,,,,,2f5310d672d643b3
-73.5242068,41.0340019,50,CHESTERFIELD RD,,,,,,,34c0a70d070928bf
-73.5503804,41.0339494,56,CONGRESS ST,,,,,,,8ec6fe5ad6e50b42
-73.5525426,41.0339388,526,FAIRFIELD AVE,,,,,,,30b6f8fac6b2e74c
-73.5501988,41.0339431,52,CONGRESS ST,,,,,,,824bffc3460ec684
-73.5526889,41.0339011,528,FAIRFIELD AVE,,,,,,,6c91d4d0f539637c
-73.5500168,41.033937,48,CONGRESS ST,,,,,,,5fd3463d4a31b92a
-73.5275068,41.0340428,16,DOWNS AVE,,,,,,,8ca02ad562cf7b93
-73.5498369,41.0339309,44,CONGRESS ST,,,,,,,9026540f4012712c
-73.5528587,41.0338766,534,FAIRFIELD AVE,,,,,,,4981697a387a613a
-73.524384,41.0339673,46,CHESTERFIELD RD,,,,,,,706997ea06387853
-73.5305526,41.0339519,77,DOWNS AVE,,,,,,,2f5aca97421c4d80
-73.5494675,41.0338665,36,CONGRESS ST,,,,,,,af8835b2c7f0ca50
-73.5529888,41.033873,536,FAIRFIELD AVE,,,,,,,990a2a509e74abd8
-73.5277161,41.0340313,20,DOWNS AVE,,,,,,,355b644521edd175
-73.5492994,41.0339003,32,CONGRESS ST,,,,,,,84b697dbaeabdc89
-73.5232755,41.0340428,50,OCEAN DR N,,,,,,,82d963e3e2c47a93
-73.5491498,41.0339094,28,CONGRESS ST,,,,,,,3995b33f3093e48f
-73.5531957,41.0338597,538,FAIRFIELD AVE,,,,,,,42c1f2600506ee7b
-73.5245288,41.0339412,42,CHESTERFIELD RD,,,,,,,a92656ff86ffc6e0
-73.5489311,41.0338863,24,CONGRESS ST,,,,,,,bdb785fe1582933b
